stop_name,stop_code,stop_id,stop_lat,stop_lon,stop_url
Imielin Maratońska,2414021-01002,1234,50.153564,19.227673,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-01002/
Imielin Ośrodek Zdrowia,2414021-01101,1912,50.14361,19.181978,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-01101/
Imielin Ośrodek Zdrowia,2414021-01102,1913,50.143555,19.182215,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-01102/
Imielin Rynek,2414021-01201,2608,50.147633,19.184408,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-01201/
Imielin Rynek,2414021-01202,2609,50.147366,19.185234,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-01202/
Imielin Sapety,2414021-03901,10334,50.14697,19.197058,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-03901/
Imielin Sapety,2414021-03902,10335,50.14689,19.197037,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-03902/
Imielin Satelicka,2414021-01301,3142,50.162304,19.185186,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-01301/
Imielin Satelicka,2414021-01302,3143,50.162342,19.185083,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-01302/
Imielin Sosnowa,2414021-01401,2621,50.159096,19.177649,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-01401/
Imielin Sosnowa,2414021-01402,2622,50.15909,19.177778,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-01402/
Imielin Stadion,2414021-03401,10272,50.139267,19.182648,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-03401/
Imielin Stadion,2414021-03402,10271,50.13936,19.183002,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-03402/
Imielin Szkoła Nr 1,2414021-01801,10280,50.146214,19.190212,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-01801/
Imielin Szkoła Nr 2,2414021-04501,10597,50.14811,19.18297,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-04501/
Imielin Szkoła Nr 2,2414021-04502,10596,50.148415,19.18339,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-04502/
Imielin Turystyczna,2414021-01501,1296,50.15307,19.180706,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-01501/
Imielin Turystyczna,2414021-01502,1297,50.15262,19.180777,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-01502/
Imielin Turystyczna,2414021-01503,7178,50.152973,19.18106,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-01503/
Imielin Wandy,2414021-01601,3192,50.142193,19.201109,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-01601/
Imielin Wandy,2414021-01602,3193,50.141632,19.198597,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-01602/
Imielin Wiadukt,2414021-01701,1773,50.157963,19.17751,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-01701/
Imielin Wiadukt,2414021-01702,1774,50.156403,19.178303,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-01702/
Imielin Wspólna,2414021-02101,10264,50.143497,19.198238,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-02101/
Imielin Wspólna,2414021-02102,10263,50.143696,19.198248,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-02102/
Jamnice Bartnicza,2414021-03701,10279,50.140987,19.201435,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-03701/
Jamnice Bartnicza,2414021-03702,10278,50.14105,19.201714,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-03702/
Jamnice Malczewskiego,2414021-03601,10277,50.137314,19.207958,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-03601/
Jamnice Malczewskiego,2414021-03602,10276,50.137074,19.208044,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-03602/
Jamnice Sikorskiego,2414021-04001,10338,50.14065,19.207775,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-04001/
Jamnice Sikorskiego,2414021-04002,10337,50.140713,19.208097,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-04002/
Jamnice Skrzyżowanie,2414021-04101,10339,50.1335,19.205393,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-04101/
Jamnice Skrzyżowanie,2414021-04102,10340,50.13344,19.20547,https://rj.metropoliaztm.pl/rozklady/przystanek/2414021-04102/
Jankowice Gospoda,2410055-00501,6830,50.002388,18.98719,https://rj.metropoliaztm.pl/rozklady/przystanek/2410055-00501/
Jankowice Gospoda,2410055-00502,6831,50.001945,18.986267,https://rj.metropoliaztm.pl/rozklady/przystanek/2410055-00502/
Jankowice Kolonia nż,2410055-00901,6828,49.99719,18.9738,https://rj.metropoliaztm.pl/rozklady/przystanek/2410055-00901/
Jankowice Kolonia nż,2410055-00902,6829,49.996662,18.972729,https://rj.metropoliaztm.pl/rozklady/przystanek/2410055-00902/
Jankowice Leśniczówka nż,2410055-01001,6833,50.0105,19.009,https://rj.metropoliaztm.pl/rozklady/przystanek/2410055-01001/
Jankowice Leśniczówka nż,2410055-01002,6834,50.010487,19.009462,https://rj.metropoliaztm.pl/rozklady/przystanek/2410055-01002/
Jankowice Stolarnia nż,2410055-00801,6819,50.006622,18.998154,https://rj.metropoliaztm.pl/rozklady/przystanek/2410055-00801/
Jankowice Stolarnia nż,2410055-00802,6832,50.006752,18.998724,https://rj.metropoliaztm.pl/rozklady/przystanek/2410055-00802/
Janów Janowska,2470011-03601,4971,50.237453,19.117846,https://rj.metropoliaztm.pl/rozklady/przystanek/2470011-03601/
Janów Janowska,2470011-03602,4972,50.237324,19.117931,https://rj.metropoliaztm.pl/rozklady/przystanek/2470011-03602/
Janów Leśnego Potoku,2469011-05601,1215,50.24216,19.092844,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-05601/
Janów Leśnego Potoku,2469011-05602,1216,50.242268,19.092962,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-05602/
Janów Leśnego Potoku,2469011-05631,9141,50.242542,19.093245,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-05631/
Janów Leśnego Potoku,2469011-05632,9142,50.242584,19.093502,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-05632/
Janów Lwowska Szkoła,2469011-05801,1229,50.248,19.0895,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-05801/
Janów Lwowska Szkoła,2469011-05802,1230,50.247753,19.089897,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-05802/
Janów Osiedle,2469011-05701,1219,50.24014,19.093016,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-05701/
Janów Osiedle,2469011-05702,1220,50.23966,19.093359,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-05702/
Janów Osiedle Chopina Park,2470011-03801,2137,50.23991,19.12261,https://rj.metropoliaztm.pl/rozklady/przystanek/2470011-03801/
Janów Osiedle Chopina Park,2470011-03802,2138,50.23989,19.12248,https://rj.metropoliaztm.pl/rozklady/przystanek/2470011-03802/
Janów Oswobodzenia Cmentarna,2469011-06201,1227,50.244717,19.093697,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06201/
Janów Oswobodzenia Cmentarna,2469011-06202,1228,50.24482,19.093813,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06202/
Janów Ośrodek Bolina,2469011-05901,1210,50.231903,19.086267,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-05901/
Janów Spółdzielnia Inwalidów,2469011-06001,1223,50.246284,19.086271,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06001/
Janów Spółdzielnia Inwalidów,2469011-06002,1224,50.246155,19.086325,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06002/
Janów Strumienna,2469011-06101,1225,50.235363,19.091084,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06101/
Janów Strumienna,2469011-06102,1226,50.235237,19.091341,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06102/
Janów Zamkowa,2469011-06301,1213,50.24185,19.089346,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06301/
Janów Zamkowa,2469011-06302,1214,50.24236,19.088982,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06302/
Janów Zamkowa Skwer,2469011-17901,1855,50.24438,19.085203,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-17901/
Janów Zamkowa Skwer,2469011-17902,1856,50.24387,19.085241,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-17902/
Janów Zamkowa Skwer,2469011-17903,1857,50.243755,19.08654,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-17903/
Janów Łokietka,2470011-03701,1221,50.23863,19.115229,https://rj.metropoliaztm.pl/rozklady/przystanek/2470011-03701/
Janów Łokietka,2470011-03702,1222,50.238914,19.11422,https://rj.metropoliaztm.pl/rozklady/przystanek/2470011-03702/
Jaroszowice Dworska,2477011-01701,6391,50.111397,19.06506,https://rj.metropoliaztm.pl/rozklady/przystanek/2477011-01701/
Jaroszowice Krzywa,2477011-01801,6421,50.11839,19.056692,https://rj.metropoliaztm.pl/rozklady/przystanek/2477011-01801/
Jaroszowice Krzywa,2477011-01802,6359,50.117657,19.057411,https://rj.metropoliaztm.pl/rozklady/przystanek/2477011-01802/
Jaroszowice Miodowa,2477011-02401,6394,50.11489,19.069384,https://rj.metropoliaztm.pl/rozklady/przystanek/2477011-02401/
Jaroszowice Mysłowicka,2477011-02301,6357,50.11115,19.052027,https://rj.metropoliaztm.pl/rozklady/przystanek/2477011-02301/
Jaroszowice Mysłowicka,2477011-02302,6419,50.111115,19.052347,https://rj.metropoliaztm.pl/rozklady/przystanek/2477011-02302/
Jaroszowice Samochodowa I,2477011-02101,6393,50.11338,19.072325,https://rj.metropoliaztm.pl/rozklady/przystanek/2477011-02101/
Jaroszowice Samochodowa II,2477011-22801,6392,50.110733,19.07035,https://rj.metropoliaztm.pl/rozklady/przystanek/2477011-22801/
Jaroszowice Sklep,2477011-02001,6395,50.114716,19.064716,https://rj.metropoliaztm.pl/rozklady/przystanek/2477011-02001/
Jaroszowice Skrzyżowanie,2477011-02201,6360,50.11449,19.058924,https://rj.metropoliaztm.pl/rozklady/przystanek/2477011-02201/
Jaroszowice Skrzyżowanie,2477011-02202,6420,50.11457,19.058956,https://rj.metropoliaztm.pl/rozklady/przystanek/2477011-02202/
Jaroszowice Łączna,2477011-01901,6361,50.1125,19.059395,https://rj.metropoliaztm.pl/rozklady/przystanek/2477011-01901/
Jasiona,2413092-01301,5885,50.471317,18.67759,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-01301/
Jasiona,2413092-01302,5850,50.471073,18.677706,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-01302/
Jasiona Boczna nż,2413092-09001,8955,50.46758,18.68314,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-09001/
Jasiona Boczna nż,2413092-09002,8956,50.466553,18.684254,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-09002/
Jasiona II,2413092-01401,5884,50.470177,18.678028,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-01401/
Jasiona II,2413092-01402,5849,50.46976,18.677752,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-01402/
Jasiona Na Granicy nż,2413092-08801,9822,50.476307,18.672722,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-08801/
Jasiona Na Granicy nż,2413092-08802,9821,50.47671,18.672523,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-08802/
Jaworzno Elektrownia,2468011-02101,8581,50.205025,19.199171,https://rj.metropoliaztm.pl/rozklady/przystanek/2468011-02101/
Jaworzno Elektrownia,2468011-02102,8580,50.20475,19.199654,https://rj.metropoliaztm.pl/rozklady/przystanek/2468011-02102/
Jaworzno Elektrownia Zespół Szkół,2468011-02201,8582,50.202682,19.203548,https://rj.metropoliaztm.pl/rozklady/przystanek/2468011-02201/
Jaworzno Promienna,2468011-02001,8579,50.20968,19.194977,https://rj.metropoliaztm.pl/rozklady/przystanek/2468011-02001/
Jaworzno Promienna,2468011-02002,8578,50.208313,19.196404,https://rj.metropoliaztm.pl/rozklady/przystanek/2468011-02002/
Jaworzno Wysoki Brzeg,2468011-00801,7481,50.207394,19.180567,https://rj.metropoliaztm.pl/rozklady/przystanek/2468011-00801/
Jaworzno Wysoki Brzeg,2468011-00802,7478,50.207714,19.18135,https://rj.metropoliaztm.pl/rozklady/przystanek/2468011-00802/
Jaśkowice,2413092-02301,7929,50.41402,18.659573,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-02301/
Jaśkowice,2413092-02302,7930,50.41402,18.659573,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-02302/
Jaśkowice Osiedle,2413092-08401,5862,50.41631,18.66685,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-08401/
Jedlina Bojszowska nż,2414042-02019,6762,50.049564,19.131386,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-02019/
Jedlina Bojszowska nż,2414042-02020,6781,50.049477,19.1313,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-02020/
Jedlina Nasypowa nż,2414042-02315,6782,50.053726,19.147587,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-02315/
Jedlina Nasypowa nż,2414042-02316,6760,50.05342,19.147276,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-02316/
Jedlina Park,2414042-02117,6778,50.046906,19.142168,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-02117/
Jedlina Park,2414042-02118,6761,50.047333,19.141825,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-02118/
Jedlina Skromna nż,2414042-02211,6780,50.049232,19.144873,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-02211/
Jedlina Skromna nż,2414042-02212,6779,50.04935,19.144787,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-02212/
Jedlina Wiadukt nż,2414042-01921,7146,50.05147,19.12114,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-01921/
Jedlina Wiadukt nż,2414042-01922,7145,50.05139,19.121302,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-01922/
Jeziorna,2401074-02001,4962,50.443817,19.21564,https://rj.metropoliaztm.pl/rozklady/przystanek/2401074-02001/
Jeżmanów,2405082-00301,5805,50.527184,18.62467,https://rj.metropoliaztm.pl/rozklady/przystanek/2405082-00301/
Jeżmanów,2405082-00302,5817,50.52726,18.62393,https://rj.metropoliaztm.pl/rozklady/przystanek/2405082-00302/
Józefowiec Cmentarz,2469011-06401,3236,50.2764,19.015543,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06401/
Józefowiec Cmentarz,2469011-06402,3237,50.276196,19.01612,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06402/
Józefowiec Jabłoniowa,2469011-06601,3228,50.27493,19.008976,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06601/
Józefowiec Jabłoniowa,2469011-06602,3229,50.27469,19.009684,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06602/
Józefowiec Liceum,2469011-06701,10543,50.278973,19.015987,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06701/
Józefowiec Liceum,2469011-06702,10544,50.279198,19.01578,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06702/
Józefowiec Osiedle,2469011-06501,3244,50.281258,19.010237,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06501/
Józefowiec Osiedle,2469011-06502,3245,50.281128,19.009678,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06502/
Józefowiec Szczecińska,2469011-06701,2926,50.278973,19.015987,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06701/
Józefowiec Szczecińska,2469011-06702,2927,50.27929,19.015718,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06702/
Józefowiec Szpital,2469011-06801,3250,50.28409,19.013733,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06801/
Józefowiec Szpital,2469011-06802,3251,50.28486,19.013063,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06802/
Józefowiec Ściegiennego,2469011-06901,3225,50.277336,19.008583,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06901/
Józefowiec Ściegiennego,2469011-06902,3226,50.277718,19.00845,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06902/
Józefowiec Ściegiennego,2469011-06903,3227,50.27807,19.008852,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06903/
Józefowiec Ściegiennego,2469011-06904,8054,50.278015,19.007296,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-06904/
Józefów Auchan,2475011-02501,4092,50.30575,19.16655,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-02501/
Józefów Auchan,2475011-02502,4093,50.30582,19.165768,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-02502/
Józefów Komuny Paryskiej nż,2475011-02601,1241,50.307873,19.17434,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-02601/
Józefów Makro,2475011-02702,1242,50.308895,19.17674,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-02702/
Józefów Makro,2475011-02731,9800,50.30801,19.178225,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-02731/
Józefów Makro,2475011-02732,9799,50.309032,19.178293,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-02732/
Józefów Sokolska nż,2475011-18301,5345,50.30624,19.174849,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-18301/
Jęzor Centrum Handlowe,2475011-02301,8490,50.229015,19.172403,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-02301/
Jęzor Jaworznicka,2475011-02401,1198,50.233356,19.16208,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-02401/
Jęzor Jaworznicka,2475011-02402,1199,50.2334,19.162178,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-02402/
Jęzor Południowy,2475011-22601,9943,50.23034,19.163069,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-22601/
Jęzor Południowy,2475011-22602,9944,50.230225,19.163246,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-22602/
Kamieniec,2413092-02901,1254,50.402332,18.712551,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-02901/
Kamieniec,2413092-02902,1255,50.402065,18.712755,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-02902/
Kamieniec Apteka nż,2413092-06401,1253,50.403698,18.721994,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-06401/
Kamieniec Apteka nż,2413092-06402,1252,50.403534,18.72192,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-06402/
Kamieniec Gospodarstwo Rolne nż,2413092-02701,7069,50.40975,18.708351,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-02701/
Kamieniec Gospodarstwo Rolne nż,2413092-02702,3710,50.409782,18.708498,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-02702/
Kamieniec Kościół,2413092-02801,5099,50.403336,18.714388,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-02801/
Kamieniec Kościół,2413092-02802,7068,50.4032,18.714636,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-02802/
Kamień,2471011-01901,351,50.367,18.981312,https://rj.metropoliaztm.pl/rozklady/przystanek/2471011-01901/
Kamień,2471011-01902,352,50.367207,18.980196,https://rj.metropoliaztm.pl/rozklady/przystanek/2471011-01902/
Kamień Kościół,2471011-02101,353,50.36619,18.991772,https://rj.metropoliaztm.pl/rozklady/przystanek/2471011-02101/
Kamień Kościół,2471011-02102,354,50.366066,18.99145,https://rj.metropoliaztm.pl/rozklady/przystanek/2471011-02102/
Kamionka Cicha,2408021-03201,6438,50.197945,18.919544,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-03201/
Kamionka Jamna,2408021-03301,6436,50.19174,18.915543,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-03301/
Kamionka Kościuszki,2408021-03401,6437,50.19516,18.91553,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-03401/
Kamionka Kościół [tech],2408021-09701,10128,50.188103,18.915754,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-09701/
Kamionka Młyn,2408021-02401,1780,50.182194,18.912336,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-02401/
Kamionka Młyn,2408021-02402,1779,50.181667,18.912195,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-02402/
Kamionka Paprotek,2408021-02801,6435,50.18902,18.93019,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-02801/
Kamionka Paprotek Łącznik,2408021-02701,6434,50.19033,18.931856,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-02701/
Kamionka Plebiscytowa,2408021-09601,6439,50.17942,18.91315,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-09601/
Kamionka Plebiscytowa,2408021-09602,6430,50.179363,18.913195,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-09602/
Kamionka Sadowa,2408021-02901,6433,50.188152,18.922527,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-02901/
Kamionka Sienkiewicza,2408021-03101,6442,50.19234,18.92205,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-03101/
Kamionka Szkoła,2408021-02501,1257,50.1894,18.920662,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-02501/
Kamionka Szkoła,2408021-02502,1256,50.189972,18.921852,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-02502/
Kamionka Warsztat,2408021-03501,6431,50.183273,18.918398,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-03501/
Kamionka Warsztat,2408021-03502,6440,50.183086,18.91844,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-03502/
Kamionka Wieczorka,2408021-02601,6443,50.192577,18.929089,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-02601/
Kamionka Świerkowa,2408021-03001,6432,50.18764,18.919752,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-03001/
Kamyce Posesja 500,2401031-00101,1262,50.368816,19.0019,https://rj.metropoliaztm.pl/rozklady/przystanek/2401031-00101/
Kamyce Posesja 500,2401031-00102,1263,50.36874,19.001858,https://rj.metropoliaztm.pl/rozklady/przystanek/2401031-00102/
Kamyce Remiza nż,2401031-00201,1258,50.36813,19.009754,https://rj.metropoliaztm.pl/rozklady/przystanek/2401031-00201/
Kamyce Remiza nż,2401031-00202,1259,50.36806,19.009604,https://rj.metropoliaztm.pl/rozklady/przystanek/2401031-00202/
Kamyce Wygoda,2401031-00301,1260,50.369453,18.990795,https://rj.metropoliaztm.pl/rozklady/przystanek/2401031-00301/
Kamyce Wygoda,2401031-00302,1261,50.369377,18.99102,https://rj.metropoliaztm.pl/rozklady/przystanek/2401031-00302/
Karb,2462011-06501,1268,50.353287,18.873913,https://rj.metropoliaztm.pl/rozklady/przystanek/2462011-06501/
Karb,2462011-06502,1269,50.35299,18.87436,https://rj.metropoliaztm.pl/rozklady/przystanek/2462011-06502/
Karb Celna nż,2462011-06601,3916,50.362347,18.87595,https://rj.metropoliaztm.pl/rozklady/przystanek/2462011-06601/
Karb Celna nż,2462011-06602,3917,50.362465,18.875734,https://rj.metropoliaztm.pl/rozklady/przystanek/2462011-06602/
Karb Konstytucji,2462011-06701,1264,50.354584,18.876303,https://rj.metropoliaztm.pl/rozklady/przystanek/2462011-06701/
Karb Kopalnia,2462011-06801,216,50.34637,18.875692,https://rj.metropoliaztm.pl/rozklady/przystanek/2462011-06801/
Karb Kopalnia,2462011-06802,217,50.346325,18.875391,https://rj.metropoliaztm.pl/rozklady/przystanek/2462011-06802/
Karb Worpie,2462011-07001,1266,50.35018,18.876873,https://rj.metropoliaztm.pl/rozklady/przystanek/2462011-07001/
Karb Worpie,2462011-07002,1267,50.349243,18.87672,https://rj.metropoliaztm.pl/rozklady/przystanek/2462011-07002/
Karb Łanowa,2462011-06901,5058,50.357735,18.87624,https://rj.metropoliaztm.pl/rozklady/przystanek/2462011-06901/
Karb Łanowa,2462011-06902,5059,50.35755,18.876057,https://rj.metropoliaztm.pl/rozklady/przystanek/2462011-06902/
Karchowice I,2413092-03201,1272,50.39284,18.687588,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-03201/
Karchowice I,2413092-03202,1273,50.392735,18.688232,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-03202/
Karchowice II,2413092-03401,1274,50.39462,18.679928,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-03401/
Karchowice II,2413092-03402,1275,50.39447,18.679354,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-03402/
Karsów Autostrada,2401075-02101,1276,50.40976,19.22211,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-02101/
Karsów Autostrada,2401075-02102,1277,50.41026,19.22194,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-02102/
Karsów Autostrada,2401075-02103,6093,50.409935,19.22057,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-02103/
Karsów Spółdzielnia,2401075-02301,1278,50.410168,19.2311,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-02301/
Karsów Spółdzielnia,2401075-02302,1279,50.410236,19.231068,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-02302/
Karsów nż,2401075-02201,4096,50.410496,19.238825,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-02201/
Karsów nż,2401075-02202,4097,50.410587,19.238836,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-02202/
Katowice AWF,2469011-02101,1717,50.25138,19.004572,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-02101/
Katowice AWF,2469011-02102,1718,50.251053,19.004335,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-02102/
Katowice Aleja Korfantego,2469011-00501,1428,50.261993,19.02294,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00501/
Katowice Aleja Korfantego,2469011-00502,1429,50.261513,19.022327,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00502/
Katowice Andrzeja Dworzec,2469011-01501,6063,50.256252,19.016148,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01501/
Katowice Andrzeja Dworzec,2469011-01502,5349,50.256542,19.0147,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01502/
Katowice Arena Parking,2469011-41001,10330,50.2542,18.972889,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-41001/
Katowice Bonifraterska,2469011-29901,10666,50.26742,19.03561,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-29901/
Katowice Bonifraterska,2469011-29902,10665,50.26754,19.035362,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-29902/
Katowice Ceglana Szpital Kliniczny,2469011-08501,4775,50.24345,19.015188,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-08501/
Katowice Chorzowska,2469011-01001,3683,50.26613,19.019053,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01001/
Katowice Chorzowska,2469011-01002,3684,50.26543,19.017672,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01002/
Katowice Chorzowska,2469011-01003,6003,50.266815,19.019753,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01003/
Katowice Cmentarz Komunalny,2469011-07501,3999,50.246708,19.05079,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-07501/
Katowice Cmentarz Komunalny,2469011-07503,7898,50.244385,19.052176,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-07503/
Katowice Dworzec,2469011-00101,5410,50.25851,19.016941,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00101/
