stop_id,stop_code_add,community_ids,stop_vehicle_type_ids,stop_attribute_ids,stop_long_name,city,street,voice_message_code
7115,"3/tech",17,3,5,"","Katowice","Roździeńska",0
5794,"1",58,3,2,"","Wielowieś","Główna",0
7545,"5",18,3,1,"","Knurów","Księdza Alojzego Koziełka",0
4425,"2t",43,2,2,"","Sosnowiec","Klonowa",0
6658,"1",19,3,2_3,"","Kobiór","Centralna",0
3163,"1",12,3,2_3,"","Dąbrowa Górnicza","Roździeńskiego",0
598,"1t",12,2,2_3,"","Dąbrowa Górnicza","aleja Piłsudskiego",0
5955,"2",58,3,2,"","Wielowieś","Wiejska",0
6315,"2",46,3,2_3,"","Tychy","Serdeczna",0
3403,"1",43,3,2_3,"","Sosnowiec","Kosynierów",0
5913,"2",57,3,2_3,"","Toszek","Dworcowa",0
1048,"2",6,3,1,"","Będzin","Czeslawa Miłosza",0
8951,"1",5,3,2,"","Bytom","Miarki",0
2871,"2",12,3,2_3,"","Dąbrowa Górnicza","Puszkina",0
5038,"1",8,3,2,"","Chorzów","Boczna",0
712,"1",5,3,2_3,"","Bytom","Gallusa",0
7975,"3",10,3,2,"","Czeladź","Bytomska",0
4638,"2",5,3,2_3,"","Bytom","Siemianowicka",0
2228,"3",31,3,2,"","Piekary Śląskie","Jana Pawła II",0
7109,"1",41,3,1,"","Siemianowice Śląskie","Marii Konopnickiej",0
7544,"7",18,3,1,"","Knurów","Księdza Alojzego Koziełka",0
4980,"1",17,3,2,"","Katowice","Bohaterów Monte Cassino",0
5713,"1",6,3,1,"","Będzin","Energetyczna",0
3496,"1",8,3,2_3_4,"","Chorzów","Dąbrowskiego",0
6337,"1",46,3,2,"","Tychy","Jedności",0
3883,"2",30,3,2_3,"","Ożarowice","Podłączna",0
2186,"2",17,3,2_3,"","Katowice","Panewnicka",0
152,"2",8,3,2_3,"","Chorzów","Racławicka",0
5061,"2",43,3,1,"","Sosnowiec","Okulickiego",0
4787,"1t/tech",43,2,5,"","Sosnowiec","Będzińska",0
2581,"2",38,3,2_3,"","Ruda Śląska","Jana Gierałtowskiego",0
2385,"2",43,3,1_3,"","Sosnowiec","Lenartowicza",0
513,"1t",17,2,2_3,"","Katowice","Gliwicka",0
8812,"2t",17,,2,"","<Żadna>","",0
5846,"1",,,6,"","Chorzów","Główna",0
5777,"1",56,3,2,"","Tworóg","Chrobrego",0
6840,"3",84,3,2_3,"","Wola","Pszczyńska",0
4613,"2t",8,2,2_3,"","Chorzów","Katowicka",0
8175,"2",45,3,2,"","Sławków","generała Władysława Sikorskiego",0
5270,"1",41,3,2,"","Siemianowice Śląskie","Henryka Krupanka",0
4739,"1",14,3,2_3,"","Gliwice","Jagiellońska",0
1461,"2",26,3,2_3,"","Mysłowice","Jurija Gagarina",0
5403,"2",12,3,2,"","Dąbrowa Górnicza","Ratanice",0
799,"2",21,3,2_3,"","Lędziny","Goławiecka",0
3395,"2",43,3,2_3_4,"","Sosnowiec","Braci Mieroszewskich",0
1903,"2",52,3,2_3,"","Świerklaniec","3 Maja",0
416,"1t",38,2,2,"","Ruda Śląska","Zabrzańska",0
129,"2",8,3,2_3,"","Chorzów","Armii Krajowej",0
4438,"1",47,3,2_3,"","Wojkowice","Jana III Sobieskiego",0
4304,"4t",53,2,2_3_4,"","Świętochłowice","Bytomska",0
3325,"1t",5,2,2_4,"","Bytom","Wrocławska",0
1936,"1t",5,2,1_3,"","Bytom","Strzelców Bytomskich",0
2523,"3",10,3,2_3,"","Czeladź","Reymonta",0
6290,"1",46,3_3,2_3,"","Tychy","Aleja Jana Pawła II",0
2137,"1",26,3,2,"","Mysłowice","Stanisława Moniuszki",0
146,"1",8,3,2_3,"","Chorzów","Czempiela",0
4580,"1t",5,2,2_3,"","Bytom","Powstańców Warszawskich",0
560,"2",43,3,2_3,"","Sosnowiec","Andersa",0
5578,"2",2,3,2_3,"","Dobieszowice","Kościuszki",0
5968,"1",51,3,2,"","Zbrosławice","Strażacka",0
900,"2",,,6,"","<Żadna>","",0
4004,"2",23,3,2_3,"","Mierzęcice","Dąbrowska",0
8718,"1",46,3,2,"","Tychy","Długa",0
8495,"1",23,3,5,"","Mierzęcice","Mostowa",0
5464,"1",6,3,1,"","Będzin","Siemońska",0
4744,"1",14,3,2_3,"","Gliwice","Jana Siemińskiego",0
729,"1",13,3,2_3,"","Gierałtowice","Księdza Władysława Roboty",0
6654,"2",48,3,2,"","Wyry","Pszczyńska",0
9074,"1",60,3,5,"","Tarnowskie Góry","Waliski",0
7892,"1",56,3,1,"","Tworóg","Słowiańska",0
3459,"2",17,3,2_3,"","Katowice","Bocheńskiego",0
3508,"2",26,3,2,"","Mysłowice","Partyzantów",0
2542,"2",49,3,2_3,"","Zabrze","Jordana",0
6145,"02",46,3,2,"","Tychy","Skowronków",0
4533,"2t",17,2,2_3,"","Katowice","Gliwicka",0
8089,"02",17,3,2,"","Katowice","Stabika",0
6288,"2",46,3_3,2_3,"","Tychy","Aleja Niepodległości",0
5415,"10/Lotn",17,3,2_3_4,"","Katowice","Dworcowa",0
1036,"1",6,3,2_3,"","Będzin","Wolności",0
5538,"1",36,3,2_3,"","Pyskowice","Wojska Polskiego",0
1529,"1",12,3,2_3,"","Dąbrowa Górnicza","Żołnierska",0
1272,"1",51,3,2,"","Zbrosławice","Bytomska",0
758,"2t",38,2,2,"","Ruda Śląska","Karola Goduli",0
5258,"1",10,3,2_3_4,"","Czeladź","Szpitalna",0
3129,"2",5,3,2_3,"","Bytom","Wrocławska",0
1863,"2",17,3,2_3,"","Katowice","Szopienicka",0
4091,"2",12,3,1,"","Dąbrowa Górnicza","Kazdębie",0
963,"2",,,6,"","<Żadna>","",0
9785,"31/tech",17,,4_5,"","<Żadna>","",0
3047,"4t",5,2,2_3,"","Bytom","Świętochłowicka",0
6940,"2",32,3,2,"","Kuźnia Nieborowska","Knurowska",0
723,"1",13,3,2_3,"","Gierałtowice","Księdza Władysława Roboty",0
64,"1",8,3,2_3,"","Chorzów","Żołnierzy Września",0
7916,"2",43,3,2,"","Sosnowiec","Naftowa",0
641,"1",17,3,2,"","Katowice","Francuska",0
90,"2",17,3,2_3,"","Katowice","Piastów",0
2559,"1",6,3,2_3,"","Będzin","Małobądzka",0
4737,"1",14,3,2_3,"","Gliwice","Chorzowska",0
1887,"2",43,3,2_3,"","Sosnowiec","Mikołajczyka",0
4662,"1t",5,2,2_3,"","Bytom","Zabrzańska",0
5054,"1",,,6,"","Chorzów","Szymały",0
5113,"2",37,3,2_3_4,"","Radzionków","Szymały",0
7098,"1",17,3,2_3,"","Katowice","Bocheńskiego",0
8507,"1/Zaj",14,3,2_3,"","Gliwice","Bohaterów Getta Warszawskiego",0
8471,"1",49,3,2_3,"","Zabrze","Donnersmarcka",0
5127,"1",17,3,2_3,"","Katowice","Stęślickiego",0
3280,"5",17,3,2_3,"","Katowice","Bagienna",0
769,"2t",38,2,2,"","Ruda Śląska","Karola Goduli",0
4285,"1",53,3,2_3,"","Chorzów","Chorzowska",0
8664,"1",46,3,2,"","Tychy","Goździków",0
6463,"4",24,3,2,"","Mikołów","Wojska Polskiego",0
4862,"1",12,3,1,"","Dąbrowa Górnicza","Łazy Błędowskie",0
439,"1",55,3,1,"","Łazy","Powiatowa",0
6659,"2",19,3,2_3,"","Kobiór","Centralna",0
6377,"1",46,3,2_3,"","Tychy","Cmentarna",0
4771,"1t",53,2,1_3,"","Świętochłowice","Śląska",0
8392,"1",49,3,2,"","Zabrze","Jaskółcza",0
3543,"2",45,3,2_3_4,"","Sławków","Rynek",0
4121,"2",23,3,1,"","Mierzęcice","Jana Pawła II",0
1985,"1",38,3,2_3,"","Ruda Śląska","Orzegowska",0
2647,"4",2,3,2_3,"","Siemonia","1 Maja",0
6820,"1",,,6,"","<Żadna>","",0
3509,"3",26,3,1,"","Mysłowice","Mikołowska",0
4223,"2",42,3,2,"","Siewierz","gen. Józefa Bema",0
3024,"1",6,3,2,"","Będzin","Niepiekło",0
5242,"1",41,3,1_3,"","Siemianowice Śląskie","Hutnicza",0
2280,"1",5,3,2,"","Bytom","Witczaka",0
1723,"2t",49,2,2_3,"","Zabrze","Tarnopolska",0
5222,"2",12,3,1,"","Dąbrowa Górnicza","Zakladowa",0
2448,"4",13,3,2,"","Przyszowice","Makoszowska",0
6763,"22",83,3,2_3,"","Bojszowy","Jedlińska",0
8512,"14/Opol",14,3,2_3_4_8,"","Gliwice","Składowa",0
4447,"1",26,3,2,"","Mysłowice","Bernarda Świerczyny",0
6874,"2t",5,2,2,"","Bytom","Katowicka",0
1284,"2",17,3,2_3,"","Katowice","Katowicka",0
1448,"1",17,3,2,"","Katowice","Boya-Żeleńskiego",0
749,"1",17,3,2_3,"","Katowice","Batalionów Chłopskich",0
1683,"1",5,3,2,"","Bytom","Mickiewicza",0
3715,"2",51,3,2,"","Zbrosławice","Wolności",0
3858,"2",31,3,2,"","Piekary Śląskie","Podmiejska",0
2999,"1",12,3,2,"","Dąbrowa Górnicza","Łaskowa",0
3168,"2",12,3,2,"","Dąbrowa Górnicza","Ujejska",0
2009,"2",14,3,2_3,"","Gliwice","Generała Władysława Andersa",0
5445,"2",46,3_3,2_3,"","Tychy","Harcerska",0
743,"1",17,3,2,"","Katowice","Przyjazna",0
2398,"1t",43,2,2,"","Sosnowiec","Hubala-Dobrzańskiego",0
4593,"1t",5,2,2_3,"","Bytom","Świętochłowicka",0
6317,"1",46,3,2_3,"","Tychy","Serdeczna",0
5324,"1",8,3,2,"","Chorzów","Niedzwiedziniec",0
2505,"1",37,3,2_3_4,"","Radzionków","Męczenników Oświęcimia",0
3845,"1",30,3,2,"","Ożarowice","Wolności",0
8674,"1",43,3,2_3,"","Sosnowiec","Braci Mieroszewskich",0
4415,"2t",43,2,2,"","Sosnowiec","Andersa",0
1158,"2",49,3,2,"","Zabrze","ELZAB",0
7175,"1",,,6,"","<Żadna>","",0
6161,"01",46,3,2_3,"","Tychy","Dołowa",0
76,"1",47,3,2,"","Wojkowice","Stara",0
8476,"2t",43,2,2_3,"","Sosnowiec","Białostocka",0
2078,"2",14,3,2_3_4,"","Gliwice","Czapli",0
989,"1",,,6,"","<Żadna>","",0
5288,"2",38,3,2,"","Ruda Śląska","Radoszowska",0
9753,"9/Tysiąc",17,3,2_3_4,"","Katowice","Dworcowa",0
9757,"32",6,,1,"","Będzin","Sienkiewicza",0
2751,"1",14,3,2,"","Gliwice","Kozielska",0
5763,"4",56,3,2_3,"","Tworóg","Świniowicka",0
1133,"1",38,3,2_3,"","Ruda Śląska","Kochłowicka",0
9788,"2",26,3,1,"","Mysłowice","Długa",0
6557,"2",24,3,2,"","Mikołów","Sosnowa",0
6671,"1",29,3,2_3,"","Orzesze","Majakowskiego",0
218,"1",43,3,2,"","Sosnowiec","Okulickiego",0
2354,"2t",43,2,2_3,"","Sosnowiec","Będzińska",0
4331,"1",43,3,2,"","Sosnowiec","Staszica",0
3450,"1",21,3,2_3,"","Lędziny","Zakole",0
1,"1",7,3,2,"","Chełm Śląski","Chełmska",0
536,"1",17,3,1,"","Katowice","Wiertnicza",0
4685,"2",38,3,2_3,"","Ruda Śląska","Piotra Niedurnego",0
2593,"2",43,3,2_3_4,"","Chorzów","Grota-Roweckiego",0
1275,"2",51,3,2,"","Zbrosławice","Bytomska",0
6340,"2",46,3_3,2_3,"","Tychy","Cielmicka",0
7176,"2",58,3,2,"","Wielowieś","Boczna",0
5517,"1",14,3,2_3,"","Gliwice","Dworcowa",0
2667,"1t",49,2,2,"","Zabrze","Wolności",0
212,"2",26,3,2_3_4,"","Mysłowice","Katowicka",0
1474,"4",45,3,2,"","Sławków","Kolejowa",0
6529,"1",24,3,2,"","Mikołów","Grudniowa",0
1111,"2",8,3,2_3,"","Chorzów","Hajducka",0
2796,"2",49,3,2_3,"","Zabrze","Matejki",0
8279,"2",17,3,2,"","Katowice","Lwowska",0
1621,"1",8,3,2_3,"","Chorzów","Glówna",0
1849,"1",17,3,2,"","Katowice","Plac Wyzwolenia",0
4905,"2",23,3,2,"","Mierzęcice","Jana Pawła II",0
7538,"1",18,3,2,"","Knurów","Księdza Alojzego Koziełka",0
4354,"2t",12,2,2_3,"","Dąbrowa Górnicza","Kasprzaka",0
445,"1",55,3,2_3,"","Łazy","Piaski",0
6019,"2",44,3,1,"","Smolnica","Kościelna",0
3161,"1t",12,2,2_3,"","Dąbrowa Górnicza","aleja Piłsudskiego",0
4805,"2",26,3,2,"","Mysłowice","Franciszka Kościelniaka",0
5910,"1",57,3,2_3,"","Toszek","Strzelecka",0
1780,"1",24,3,2_3,"","Mikołów","Katowicka",0
3887,"1",30,3,2,"","Ożarowice","Podłączna",0
6053,"2",14,3,1_3,"","Gliwice","Leona Wyczółkowskiego",0
5726,"1",60,3,2,"","Tarnowskie Góry","droga prywatna",0
1685,"2",5,3,2_3_4,"","Bytom","Bławatkowa",0
7611,"2",38,3,2_3,"","Ruda Śląska","Aleja Powstań Śląskich",0
8630,"1",60,3,2,"","Tarnowskie Góry","Leśna",0
5624,"3",30,3,2,"","Ożarowice","Kościuszki",0
5329,"1",38,3,1,"","Ruda Śląska","Kłodnicka",0
3930,"1",23,3,2_3,"","Ożarowice","Wolności",0
26,"2",43,3,2_3,"","Sosnowiec","Prusa",0
5993,"3",42,3,2,"","Siewierz","Krakowska",0
7264,"1",17,3,2,"","Katowice","Kaskady",0
2567,"2",38,3,2_3,"","Ruda Śląska","1 Maja",0
491,"2",34,3,1_3,"","Dąbie Chrobakowe","Dąbie Chrobakowe",0
5880,"2",51,3,2,"","Zbrosławice","Księżoleśna",0
8670,"31",8,3,2_7,"","Chorzów","Kruszcowa",0
3796,"1",22,3,1,"","Miasteczko Śląskie","Woźnicka",0
714,"2",8,3,2_3,"","Chorzów","Gałeczki",0
4584,"1t",5,2,2_3,"","Bytom","Łagiewnicka",0
3477,"1",51,3,1,"","Zbrosławice","Oświęcimska",0
3248,"1t",17,2,2_3,"","Katowice","Aleja Wojciecha Korfantego",0
3712,"1",51,3,2,"","Zbrosławice","Wiejska",0
5389,"4",23,3,2_3,"","Mierzęcice","Targowa",0
4903,"1",26,3,1,"","Mysłowice","Długa",0
1113,"2",5,3,1,"","Bytom","Dworska",0
2591,"2",43,3,2_3,"","Sosnowiec","Gospodarcza",0
947,"1",,,6,"","<Żadna>","",0
4648,"1t",8,2,2,"","Chorzów","3 Maja",0
4528,"1t",17,2,2_3,"","Katowice","Gliwicka",0
2014,"1",49,3,2,"","Zabrze","Makoszowska",0
5966,"1",58,3,2,"","Wielowieś","DW 901",0
5603,"1",49,3,2_3,"","Zabrze","Aleja Korfantego",0
4074,"1",12,3,2_3,"","Dąbrowa Górnicza","Kosmonautów",0
6459,"2",24,3,2_3,"","Mikołów","Rybnicka",0
364,"1",12,3,2_3,"","Dąbrowa Górnicza","Zagórze",0
4624,"1t",5,2,2,"","Bytom","Wrocławska",0
2597,"2",43,3,2_3,"","Sosnowiec","Grota-Roweckiego",0
2665,"2",12,3,2,"","Dąbrowa Górnicza","Hallerczyków",0
6544,"1",24,3,2_3,"","Mikołów","Waryńskiego",0
901,"1",,,6,"","<Żadna>","",0
5081,"1",14,3,2,"","Gliwice","Stefana Rogozińskiego",0
6883,"2t",17,2,2_3,"","Katowice","Tadeusza Kościuszki",0
6304,"2",46,3_3,2_3,"","Tychy","Towarowa",0
5895,"1",57,3,2,"","Toszek","Toszecka",0
5904,"2",57,3,2_3,"","Toszek","Wiejska",0
2047,"2",12,3,2_3,"","Dąbrowa Górnicza","Ludowa",0
4220,"1",42,3,2,"","Siewierz","3 Maja",0
5211,"2",6,3,1,"","Będzin","Kijowska",0
2680,"1",21,3,2,"","Lędziny","Ułańska",0
3146,"3",10,3,2,"","Czeladź","Szpitalna",0
1809,"1",,,6,"","<Żadna>","",0
4083,"2",5,3,1,"","Bytom","Siemianowicka",0
3711,"2",51,3,1,"","Zbrosławice","Wiejska",0
1402,"1",14,3,2_3,"","Gliwice","Pszczyńska",0
1695,"2",5,3,2_3,"","Bytom","Felińskiego",0
3096,"1",12,3,2,"","Dąbrowa Górnicza","Łaskowa",0
264,"1",14,3,2,"","Gliwice","Rolników",0
4303,"3t",53,2,2_3_4,"","Świętochłowice","Bytomska",0
8702,"1",46,3_3,2_3,"","Tychy","Stoczniowców 70",0
300,"1",17,3,2_3,"","Katowice","Brynowska",0
5009,"2",24,3,2_3,"","Mikołów","Gliwicka",0
6031,"2",44,3,1_3,"","Sośnicowice","Gliwicka",0
1613,"2",14,3,2_3,"","Gliwice","Bojkowska",0
3263,"1",51,3,1,"","Zbrosławice","Tarnogórska",0
9135,"4t",38,2,2_4,"","<Żadna>","",0
9107,"1",8,3,2_3,"","Chorzów","Strzelców Bytomskich",0
332,"1",14,3,2,"","Gliwice","Kozielska",0
657,"2",2,3,2,"","Sączów","Ogrodowa",0
3082,"2",14,3,2_3,"","Gliwice","Tarnogórska",0
6074,"2",6,3,1,"","Będzin","Kręta",0
157,"1",14,3,2_3,"","Gliwice","Pszczyńska",0
3998,"2",1,3,2_3,"","Bieruń","Wawelska",0
512,"1",17,3,2_3,"","Katowice","Gliwicka",0
1750,"2",43,3,2_3,"","Sosnowiec","Baczyńskiego",0
991,"2",,,6,"","<Żadna>","",0
2677,"2",8,3,2,"","Chorzów","Składowa",0
3342,"2",41,3,1_3,"","Siemianowice Śląskie","Śląska",0
1339,"1",38,3,2,"","Ruda Śląska","Marszałka Józefa Piłsudskiego",0
1865,"2",45,3,1,"","Sławków","Groniec",0
1010,"1",,,6,"","<Żadna>","",0
1255,"2",51,3,2,"","Zbrosławice","Gliwicka",0
993,"2",,,6,"","<Żadna>","",0
8266,"2",10,3,2_4,"","Czeladź","Kombatantów",0
9052,"32",5,3,2_7,"","Bytom","Łokietka",0
2402,"1t",43,2,2,"","Sosnowiec","KWK Kazimierz-Juliusz",0
10025,"2",6,3,2,"","Będzin","Czeslawa Miłosza",0
8086,"2",17,3,2,"","Katowice","Trojoka",0
2599,"2",43,3,2_3,"","Sosnowiec","Małobądzka",0
6886,"2t",10,2,2_4,"","Czeladź","Kombatantów",0
4952,"2",13,3,1,"","Przyszowice","Graniczna",0
2814,"1",5,3,2_3_4,"","Bytom","Strzelców Bytomskich",0
2142,"1t",43,2,2_3,"","Sosnowiec","1 Maja",0
3859,"1",31,3,2,"","Piekary Śląskie","Podmiejska",0
6507,"2",54,3,2_3,"","Łaziska Górne","Górnicza",0
208,"2t",49,2,2,"","Zabrze","Bytomska",0
4454,"1t",17,2,2,"","Katowice","Wiosny Ludów",0
4349,"1t",12,2,2_3,"","Dąbrowa Górnicza","Kasprzaka",0
4442,"2t",17,2,2_3_4,"","Katowice","Rynek",0
6306,"1",46,3,2,"","Tychy","Fabryczna",0
9840,"2",55,3,2,"","Łazy","Szkolna",0
2549,"1/Hel",49,3,2_3,"","Zabrze","Ofiar Katynia",0
3392,"1",43,3,2_3,"","Sosnowiec","Aleja Ignacego Paderewskiego",0
5487,"2",17,3,2,"","Katowice","Słonecznikowa",0
4857,"1",,,6,"","<Żadna>","",0
6975,"1",39,,1,"","<Żadna>","",0
2394,"1",43,3,2_3,"","Sosnowiec","Objazdowa",0
6531,"2",24,3,2_3,"","Mikołów","Łączna",0
8819,"1",30,3,1,"","Ożarowice","Główna",0
5559,"2",49,3,2,"","Zabrze","Roosevelta",0
4851,"2",30,3,2,"","Ożarowice","Leśna",0
5571,"1",14,3,2_3,"","Gliwice","Rybnicka",0
2686,"1",14,3,1_3,"","Gliwice","Błonie",0
928,"1",,,6,"","<Żadna>","",0
5221,"1",12,3,1,"","Dąbrowa Górnicza","Zakladowa",0
1210,"1",17,3,2,"","Katowice","Leśnego Potoku",0
1030,"1",6,3,1,"","Będzin","Wolności",0
629,"1",14,3,1,"","Gliwice","Knurowska",0
2916,"2",31,3,2_3_4,"","Piekary Śląskie","Wyszyńskiego",0
8494,"2",23,3,2,"","Mierzęcice","Tysiąclecia",0
5111,"1",42,3,2,"","Wojkowice Kościelne","Zawodzie",0
4742,"1",14,3,2,"","Gliwice","Zwycięstwa",0
8586,"18",83,3,2,"","Bojszowy","Barwna",0
2934,"1",14,3,2_3,"","Gliwice","Myśliwska",0
9044,"2",5,3,2,"","Bytom","Pułaskiego",0
1883,"1t",43,2,2_3,"","Sosnowiec","Wojska Polskiego",0
2387,"1t",43,2,2,"","Sosnowiec","Hubala-Dobrzańskiego",0
2003,"1",43,3,2,"","Sosnowiec","Długa",0
3145,"2",10,3,2_3,"","Czeladź","Szpitalna",0
1417,"2",7,,2_3,"","Chełm Śląski","Chełmska",0
145,"2",8,3,2_3,"","Chorzów","Batorego",0
2998,"2",12,3,2_3,"","Dąbrowa Górnicza","Przelotowa",0
6357,"1",46,3,2,"","Tychy","Mysłowicka",0
3877,"2",30,3,2,"","Ożarowice","Oparowa",0
7903,"1",,,6,"","<Żadna>","",0
6418,"2",46,3,2_3,"","Tychy","Oświęcimska",0
6693,"1",1,3,2_3,"","Bieruń","Krakowska",0
4814,"1",34,3,2,"","Góra Siewierska","Tadeusza Kościuszki",0
3209,"2",26,3,2_3,"","Mysłowice","Orła Białego",0
7871,"1",46,3,2,"","Tychy","Targiela",0
8668,"1",60,3,2,"","Tarnowskie Góry","Korczaka",0
3331,"2",2,3,2_3,"","Dobieszowice","27 Stycznia",0
9820,"31",51,3,2_7,"","Zbrosławice","Sienkiewicza",0
2318,"4",12,,2,"","Dąbrowa Górnicza","Karsowska",0
5656,"4",38,3,2,"","Ruda Śląska","Zabrzańska",0
4536,"1t",8,2,5,"","Chorzów","Inwalidzka",0
5739,"1",59,3,2,"","Krupski Młyn","Zawadzkiego",0
5321,"2",41,3,1,"","Siemianowice Śląskie","Bytomska",0
4155,"1",36,3,2_3,"","Pyskowice","Traugutta",0
6231,"2",46,3,2_3,"","Tychy","Aleja Bielska",0
8073,"2",,,6,"","<Żadna>","",0
4099,"1",38,3,1_3,"","Ruda Śląska","Księdza Józefa Niedzieli",0
675,"2t",49,2,2_3,"","Zabrze","Przystankowa",0
6508,"2",54,3,2_3,"","Łaziska Górne","Cieszyńska",0
3510,"4",26,3,1_3,"","Mysłowice","Mikołowska",0
3878,"2",30,3,2,"","Ożarowice","Przysieki",0
6938,"1",32,3,1,"","Wilcza","Nieborowicka",0
4232,"1",42,3,1,"","Dziewki","Podgródkowa",0
3317,"2",51,3,1,"","Zbrosławice","Wolności",0
5375,"1",43,3,2,"","Sosnowiec","Klimontowska",0
2226,"1",31,3,2_3,"","Piekary Śląskie","Bytomska",0
2738,"2",49,3,2,"","Zabrze","Stalmacha",0
3399,"2",43,3,2_3,"","Sosnowiec","Rydza Śmigłego",0
6429,"1",24,3,2_3,"","Mikołów","Dzieńdziela",0
7074,"3/Mikul",49,3,2_3,"","Zabrze","Ofiar Katynia",0
592,"4",43,3,2_3,"","Sosnowiec","Andersa",0
3795,"2",22,3,2_3,"","Miasteczko Śląskie","Śląska",0
160,"1",46,3,2_3,"","Tychy","Aleja Bielska",0
3378,"1",12,3,2_3,"","Dąbrowa Górnicza","Związku Orła Białego",0
3938,"2",11,3,2_3,"","Czerwionka-Leszczyny","3 Maja",0
3350,"2",12,3,2_3,"","Dąbrowa Górnicza","Armii Krajowej",0
1836,"1",52,3,2_3,"","Świerklaniec","Główna",0
2869,"2",12,3,2_3,"","Dąbrowa Górnicza","Strzemieszycka",0
5204,"2t",43,2,2,"Zagórze Małe","Sosnowiec","Małe Zagórze",0
5123,"1",,,6,"","<Żadna>","",0
8908,"3/tech",17,3,5,"","Katowice","Konduktorska",0
5423,"2",12,3,2_3_4,"","Dąbrowa Górnicza","Królowej Jadwigi",0
5922,"2",57,3,2,"","Toszek","Wiejska",0
6765,"1",,,6,"","<Żadna>","",0
6038,"1",44,3,2,"","Łany Wielkie","Łabędzka",0
4914,"1",,,6,"","Chorzów","Szymały",0
4090,"1",12,3,1_3,"","Dąbrowa Górnicza","Kazdębie",0
4838,"1",28,3,2_3,"","Ornontowice","Zamkowa",0
4032,"1",23,3,1_3,"","Mierzęcice","Dworska",0
2299,"1",5,3,2_3,"","Bytom","Piłsudskiego",0
6295,"1",46,3_3,2_3,"","Tychy","Generała Sikorskiego",0
7455,"3/Kce",30,3,2,"","Ożarowice","droga wewnętrzna",0
6081,"2",1,3,2_3,"","Bieruń","Chemików",0
21,"1",43,3,2,"","Sosnowiec","Zuzanny",0
2830,"2",12,3,2_3,"","Dąbrowa Górnicza","Strzemieszycka",0
403,"2",17,3,2_3,"","Katowice","Francuska",0
6446,"1",24,3,2_3,"","Mikołów","Krakowska",0
6622,"1",29,3,2_3,"","Orzesze","Gostyńska",0
3246,"1",17,3,2_3,"","Katowice","Aleja Wojciecha Korfantego",0
3646,"1",43,3,2_3,"","Sosnowiec","Kościuszkowców",0
2936,"3",14,3,2,"","Gliwice","Myśliwska",0
781,"1",34,3,2_3,"","Strzyżowice","Parkowa",0
4008,"2",23,3,2,"","Mierzęcice","Czerwonego Zagłębia",0
2914,"2",31,3,2_3,"","Piekary Śląskie","Bytomska",0
3475,"1",17,3,2_3,"","Katowice","Murckowska",0
6175,"2",46,3,2_3,"","Tychy","Bocheńskiego",0
1549,"2",21,3,2,"","Lędziny","Lędzińska",0
4709,"2t",49,2,2,"","Zabrze","Wolności",0
3353,"2",12,3,1,"","Dąbrowa Górnicza","Świętego Antoniego",0
1866,"1",45,3,1,"","Sławków","Hrubieszowska",0
5168,"1",8,3,2_3,"","Chorzów","Wolności",0
1812,"2",2,3,2,"","Myszkowice","Wolności",0
8783,"2",14,3,2,"","Gliwice","Biegusa",0
5514,"2",14,3,2_3,"","Gliwice","Kilińskiego",0
3876,"1",30,3,2,"","Ożarowice","Oparowa",0
8662,"2",46,3,2,"","Tychy","Goździków",0
5911,"2",57,3,2_3,"","Toszek","Strzelecka",0
1688,"1",5,3,2_3,"","Bytom","Francuska",0
4532,"2",17,3,2_3,"","Katowice","Jana Pawła II",0
124,"1",8,3,2,"","Chorzów","16 Lipca",0
1349,"1",38,3,2,"","Ruda Śląska","Marszałka Józefa Piłsudskiego",0
6949,"1",32,3,2_3,"","Żernica","Leopolda Miki",0
8304,"31",26,3,2_7,"","Mysłowice","Obrzeżna Północna ",0
3942,"2",11,3,2_3,"","Czerwionka-Leszczyny","3 Maja",0
6480,"1",54,3,2_3,"","Łaziska Górne","Wyrska",0
3085,"1",26,3,2,"","Mysłowice","Murckowska ",0
4029,"2",23,3,2_3,"","Mierzęcice","Nowowiejska",0
6042,"1",44,3,2,"","Kozłów","Łabędzka",0
1025,"1",12,3,2,"","Dąbrowa Górnicza","Sosnowiecka",0
1154,"1",38,3,2,"","Ruda Śląska","1 Maja",0
6898,"1t",17,2,5,"","Katowice","Aleja Wojciecha Korfantego",0
5026,"1",10,3,1_3,"","Czeladź","Handlowa",0
5920,"2",57,3,2,"","Toszek","Wielowiejska",0
4066,"2",6,3,1,"","Będzin","Adama Mickiewicza",0
5593,"2",37,3,1,"","Radzionków","Knosały",0
6539,"1",24,3,2_3,"","Mikołów","Reta Śmiłowicka",0
631,"1",13,3,1_3,"","Przyszowice","Gliwicka",0
4159,"1",21,3,2,"","Lędziny","Podmiejska",0
147,"2",8,3,2_3,"","Chorzów","Czempiela",0
2163,"1",43,3,2_3,"","Sosnowiec","Maczkowska",0
5014,"2",42,3,2_3,"","Podskale","Podskale",0
4566,"3",53,3,2_3_4,"","Świętochłowice","Katowicka",0
6941,"2",32,3,1_3,"","Nieborowice","Rybnicka",0
820,"2",42,3,1,"","Siewierz","Graniczna",0
7901,"2",23,3,2_3,"Mierzęcice Ogródki Działkowe","Mierzęcice","Transportowa",0
3382,"1",12,3,2_3,"","Dąbrowa Górnicza","Armii Krajowej",0
